"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month","age_group"
360000,1,3,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,50
80000,2,2,2,-1,-1,-1,0,0,-1,3436,3473,10007,3584,2961,3831,3473,10020,2986,22,3835,5683,1,20
20000,2,2,2,0,0,0,0,0,0,18578,19928,18677,18503,17231,15410,2000,2000,2000,1100,1586,506,1,30
390000,2,2,2,-1,-1,0,0,0,0,5895,42006,31192,13859,10078,4635,11165.625,1397,347,250,145,94,1,40
280000,2,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,9000,10000,8000,5500,8500,5500,1,30
20000,1,3,3,2,0,0,0,0,0,15281,16316,17347,18055,18755,20299,1596,1600,1300,1000,4747.58493012534,0,2,50
360000,1,1,1,-1,-1,-1,0,0,-1,33654,52686,64069,49005,8676,19487,11165.625,11046.125,8907,53,9970.625,10252.5,1,30
10000,1,2,2,0,0,0,0,0,0,8780,4060,2774,3764,4001,5134,1100,1300,1200,300,1200,0,1,20
50000,2,2,2,0,0,0,0,0,0,48600,47819,48527,39147,38314,37758,2200,1889,1510,1400,1700,2000,2,20
50000,1,2,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,20
20000,2,1,2,-1,-1,-1,-1,0,-1,1983,326,3242,1206,326,326,326,3242,1206,326,326,326,1,20
4e+05,2,2,1,-1,-1,2,0,-1,0,530,5332,5101,6201,2173,2803,5101,6,2000,2173,2000,4500,1,50
220000,1,2,2,0,0,0,2,-1,-1,6229,3516,7413,3697,3703,3500,1000,7397,0,3703,3500,3697,1,30
50000,1,2,2,0,0,0,0,0,0,50148,50522,50073,49130,48658,0,2064,2005,1367,1700,0,0,1,30
2e+05,2,2,2,0,0,0,0,0,0,39723,40586,44233,45124,46252,47207,1353,4000,1267,1500,1500,1500,1,20
390000,2,2,1,0,0,0,0,0,-2,49667,33900,33545,43076.4560392044,0,0,1700,11046.125,333,0,9970.625,10252.5,1,30
140000,1,2,2,2,2,2,2,2,2,12642,13740,13818,13994,14222,14537,1600,600,700,600,700,600,2,20
150000,1,1,1,2,2,2,0,0,2,113358,124745,121249,124237,122749,120258,11165.625,0,5000,10000,5000,0,2,40
260000,1,3,1,-2,-2,-2,-2,-2,-2,3304,7378,3641,4726,2966,5946,7378,3696,4726,2966,5946,6020,1,50
2e+05,2,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,30
2e+05,1,1,2,0,-1,0,0,-2,0,26230,2829,6721,-780,-780,-780,2829,4000,780,0,0,0,1,20
260000,2,2,1,-1,-1,-1,-1,-1,-1,148,359,397,208,790,2788,360,398,208,792,2788,3675,1,40
50000,1,2,2,0,0,0,0,0,0,46652,45235,23299,22672,21440,19304,2014,1600,1400,429,386,57,1,30
450000,2,1,1,-2,-2,-2,-2,-2,-2,7240,49028.0215946844,0,1620,0,4155,1251,0,1620,0,4155,10252.5,1,30
2e+05,2,2,2,0,-1,-1,-1,-2,-2,13112,13011,12000,0,0,0,11165.625,11046.125,0,0,0,10252.5,1,30
210000,2,2,2,-1,-1,0,0,0,0,461,6472,83589,73689,64854,66124,11165.625,11046.125,2326,2272,3661,0,1,20
20000,2,2,2,0,0,0,0,0,0,13542,14852,15571,16584,17067,34262,1543,1262,1275,758,638,1340,1,20
5e+05,2,1,1,-2,-2,-2,-2,-2,-2,6887,2926,2546,5495,180,-486,2940,2569,6360,3,0,3012,1,20
20000,2,2,1,2,0,0,0,0,0,17393,18119,19413,19704,19563,20391,1315,2401,900,709,1548,0,1,50
280000,2,1,1,-1,2,2,-1,0,0,2002,1311,0,430,430,-550,0,0,430,0,550,1304,1,40
80000,2,2,1,0,0,0,0,0,0,63558,59812,68636,43076.4560392044,32436,36658,2500,10000,3000,3000,5000,5000,1,30
170000,1,2,2,-1,0,0,0,0,0,6336,7505,8522,9380,9566,9917,1281,1298,1156,342,505,610,1,30
10000,1,2,2,0,0,0,0,0,0,8257,7995,4878,5444,2639,2697,2000,1100,600,300,300,1000,2,20
150000,2,2,2,0,0,0,0,0,0,26495,24906,6763,6581,6733,6882,1291,1101,1098,250,247,300,1,30
30000,2,2,2,2,0,0,0,0,0,10343,11069,12082,12473,12623,27460,5468.02654356607,1201,592,500,1500,0,2,20
30000,1,3,2,1,2,2,0,0,0,24095,24796,23722,24630,24934,25264,1398,0,1696,1000,1500,500,1,30
110000,2,2,1,0,0,0,0,0,0,107281,109551,48942,49959,50951,52019,4560,1808,1825,1817,1882,1893,1,40
460000,1,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10000,9072,8945,8567,1,20
5e+05,2,1,2,0,0,0,0,0,0,83707,49676,49196,37784,35317,7433,3023,5070,3017,7148,2037,10252.5,1,30
150000,2,2,1,-1,-1,-2,-1,0,0,1650,0,0,6784,6923,14116,0,0,6784,159,167,760,1,40
370000,2,2,1,-2,-2,-2,-2,-2,-2,0,1742,0,0,40261.2898853724,0,1742,0,0,0,0,0,1,40
150000,2,3,2,0,0,-1,2,2,2,3060,0,530,530,1696,1166,150,530,0,1166,0,0,1,30
80000,2,1,2,-1,-1,2,-1,-1,-2,746,49028.0215946844,690,6097,0,0,4830,0,6097,0,0,2169,1,20
2e+05,2,2,2,1,-2,-2,-1,-1,-2,0,0,0,1500,0,0,0,0,1500,0,0,0,1,30
120000,2,2,2,-2,-2,-2,-2,-2,-1,874,0,0,0,305,20502,0,0,0,305,9970.625,0,1,30
60000,2,2,1,1,2,0,0,2,0,14135,13616,16065,18092,17504,19216,0,3000,2300,0,2000,0,2,30
280000,1,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11128,11046.125,10968.125,10000,9970.625,10000,1,30
5e+05,2,2,2,-1,0,-1,-1,-1,2,17749,22130,42532,-118,67910,54976,10106,11046.125,0,10039.875,42,1232,1,30
3e+05,1,1,2,1,-1,-1,-2,-1,-1,0,11174,0,0,3330,3330,11165.625,0,0,3330,3330,3330,1,20
130000,2,1,2,0,0,3,3,2,0,106271,119728,121140,117767,115640,116062,11165.625,5000,0,0,4200,5000,1,20
80000,2,3,2,1,-2,-1,-1,-1,-1,0,0,2455,2500,1307,1550,0,2455,2500,1307,1550,896,1,20
20000,1,2,2,0,0,0,0,2,2,13192,14202,15237,17164,17294,16110,1230,1265,2192,694,0,3134,2,30
340000,2,2,2,-2,-2,-2,-2,-2,-2,3375,3267,-2,498,11466,412,3283,0,500,10039.875,414,10252.5,1,50
80000,2,2,1,0,0,0,0,0,0,77020,76246,49428,34024,46073,47038,3179,1699,1712,10039.875,1706,1727,2,30
140000,2,2,2,3,3,2,2,2,2,124716,127047,128479,129869,122749,120258,5800,5000,5000,4900,5000,5000,2,30
5e+05,2,2,2,0,0,0,0,0,0,160599.125,138247,96888,16476,12534,120258,5188,3417,3000,1276,9970.625,10252.5,1,20
120000,2,2,2,2,0,0,0,0,0,51244,51819,53375,54620,56170,57240,2000,2000,5138.90530494406,2000,1700,1656,1,20
5e+05,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,8510,9970.625,5390,2,20
240000,1,1,2,0,0,0,0,0,0,134245,137044,138197,132543.5,122749,120258,4967,4916,4982,5017,5272,5200,1,20
30000,2,2,1,0,0,0,0,0,0,22943,47912,25023,25768,26410,27960,1700,1755,1500,1000,1909,1000,1,40
120000,2,2,1,0,0,0,0,0,0,122842,123704,123291,121242,121403,120258,6500,6100,4603,4774,9000,0,2,20
2e+05,1,2,1,3,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,2,40
350000,2,1,2,-2,-2,-2,-2,-2,-2,951,601,714,263,900,1271,605,716,263,900,1271,1218,1,30
5e+05,1,1,3,-2,-2,-2,-2,-2,-2,1523,0,0,0,0,0,0,0,0,0,0,0,2,30
140000,2,2,1,0,0,-2,-2,-2,-2,110575,0,0,0,0,0,0,0,0,0,0,0,2,40
360000,1,1,2,-1,-1,-1,-1,-1,-1,5810,4036,2310,1300,0,348,4041,2310,1300,0,348,1080,1,20
60000,2,1,1,0,0,0,0,0,0,61618,61382,34958,33760,32946,0,2800,1400,675,659,0,3353,1,40
3e+05,2,2,1,-1,-1,-1,-1,0,-1,1496,1496,1496,2490,1996,1494,1500,1500,2494,1006,1498,2003,1,30
360000,2,1,1,-2,-2,-2,-2,-2,-2,9100,15658,1874,6330,-200,-200,11165.625,1874,6330,0,0,0,1,30
1e+05,2,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,40
2e+05,1,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,30
210000,2,1,2,-1,-1,-1,-2,-1,-1,194,6479,-200,-200,23560,0,6479,0,0,10039.875,0,0,2,40
270000,2,1,1,0,0,0,0,0,0,96175,88092,78574,70330,61355,52969,3626,2700,3180,2300,2800,2009,1,40
80000,1,2,2,8,7,6,5,4,3,126786,124971,121216,97622,88878,80518,0,0,0,0,0,0,1,30
80000,1,1,2,-1,-1,-1,-1,-1,-1,780,0,390,390,390,390,0,390,390,390,390,390,1,30
90000,1,2,1,-1,-1,0,0,0,0,-1750,76674,77974,80064,81747,86611,11165.625,2836,3657,2972,6228,0,1,30
280000,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,9000,6000,6000,6000,6000,6000,1,20
20000,1,2,2,2,2,2,2,2,0,15522,16469,15907,17140,16724,18438,1500,0,1500,0,2000,1500,1,20
90000,1,2,1,2,2,2,2,2,0,95773,95489,94681,93965,90545,90529,4000,3500,3500,0,3500,4200,1,40
260000,2,2,2,1,-2,-2,-1,-1,-1,0,0,0,8500,2890,210,0,0,8500,2890,210,10252.5,1,30
120000,2,1,2,0,0,0,0,-1,-1,3377,4644,8528,8200,3488,1161,2500,5000,1000,3488,1161,5036,1,20
150000,2,2,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,30
1e+05,1,2,2,-1,2,2,-1,-1,2,8102,10252,5607,59265,62554,55392,2500,0,10968.125,4100,2500,0,2,30
320000,1,1,1,-1,-1,-2,-2,-2,-1,14515,0,0,0,0,13439,5468.02654356607,0,0,0,9970.625,0,2,30
150000,2,1,1,-1,-1,-1,-2,-2,-2,2070,7620,0,0,0,0,7620,0,0,0,0,0,1,50
80000,2,2,1,0,0,0,0,0,0,37123,38317,20896,21604,22035,22496,2072,1651,1359,790,817,821,1,40
80000,2,2,1,1,2,0,0,0,0,81841,79062,74722,40151,28424,29059,15,2876,2052,625,693,84,2,20
90000,1,3,2,0,0,0,0,0,0,80926,76495,71616,60177,54440,45788,3451,3243,2390,1840,1690,1954,1,50
50000,2,2,1,0,0,0,0,0,0,5358,6221,7241,8249,8414,8590,1109,1129,1137,302,312,313,1,40
280000,1,1,2,-1,-1,-1,-1,0,0,4468,11517,1973,11028,14261,17097,11165.625,2149,10968.125,4008,7106,1193,1,20
80000,2,2,1,0,0,0,0,-2,-2,77758,80468,82150,0,0,0,4000,4000,0,0,0,0,2,20
50000,2,2,1,0,0,0,0,0,0,48560,49644,47247,42541,19716,20145,2000,2003,1298,1000,800,879,2,20
50000,2,2,2,0,0,0,0,0,0,20451,20426,19894,20294,20145,20175,1600,1600,1000,900,1000,1000,1,30
160000,2,1,2,0,0,0,0,0,0,118204,121695,125724,129157,122749,120258,6000,5030,6000,4000,9970.625,5000,1,20
210000,1,3,1,-2,-2,-2,-2,-2,-2,13024,726,-632,-632,-632,-632,726,632,0,0,0,0,1,30
2e+05,2,2,1,-2,-2,-2,-2,-2,-2,8350,14139,3580,6386,868,10415,11165.625,7425,6386,868,9970.625,4320,2,20
10000,1,1,2,-1,2,-1,-1,-1,-2,780,390,390,780,0,0,0,390,780,0,0,0,2,20
20000,1,3,2,5,4,3,2,2,-2,21151,20537,19933,19167,18767,18767,0,0,0,0,0,0,1,20
20000,1,3,3,1,4,3,2,0,0,11027,10710,10398,10000,10000,10000,0,0,0,0,0,0,2,40
80000,2,2,2,-2,-2,-2,-2,-2,-2,0,2946,390,390,390,780,4419,390,390,390,780,0,1,20
180000,2,1,2,0,0,0,0,0,2,85129,88701,91356,94820,100740,99015,5000,5000,5000,7500,0,6000,2,30
2e+05,2,3,2,0,0,-2,-2,-2,-2,98700,0,0,0,0,-3500,0,1000,0,0,0,3976,1,20
270000,2,2,2,0,0,0,-1,-1,-1,7088,8139,8966,8294,3902,468,1173,1000,8294,3902,468,291,1,40
60000,1,1,2,0,0,0,-2,-2,-2,10908,13331,0,0,0,0,8331,0,0,0,0,3860,1,20
420000,2,1,1,2,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,2,40
10000,1,2,2,0,0,0,0,0,0,8177,9131,9669,7624,8049,6857,2500,1145,1000,1000,1000,1500,1,30
150000,2,3,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,40
3e+05,1,3,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,30
290000,2,2,2,1,2,2,0,0,0,18099,18912,18249,20305,26615,27063,1400,0,2305,6615,1896,2358,1,20
260000,1,1,1,-1,-1,-1,-1,-1,-1,232,91,85,105,80,95,91,85,105,80,95,80,1,30
80000,1,2,1,0,0,0,0,0,0,71775,68083,50642,47283,42340,40223,2911,1920,1541,1502,1619,1472,1,40
10000,1,2,2,0,0,0,0,0,-2,2068,6000,6457,6177,0,0,4400,1000,500,0,0,0,1,20
60000,2,2,1,0,0,0,0,0,0,62325,59359,30604,22204,19895,19199,2864,1300,1000,803,1107,1000,1,20
70000,2,2,1,0,0,0,0,0,0,58053,53334,54448,55700,51511,52652,2000,1999,2181,1900,2000,2142,1,30
3e+05,2,3,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,40
280000,1,1,1,-2,-1,-1,-1,-1,0,593,1763,53669,4707,22014,3415,1777,11046.125,4726,10039.875,12,1301,1,40
1e+05,2,2,1,-1,-1,-1,-1,-1,0,21293,70962,9217,1845,41194,40325,11165.625,9226,1845,10039.875,2920,1374,1,40
250000,2,3,0,0,0,0,0,0,0,28507,138894,131031,83674,64760,52397,11165.625,10000,3011,3000,2500,2000,1,20
2e+05,2,2,1,0,0,0,0,0,0,5481,6430,4494,4771,9454,8595,1068,1140,1000,5000,3000,3000,1,30
230000,1,3,1,0,0,2,0,0,0,20271,21979,20924,20881,21262,21469,5034,0,2000,2000,2000,2000,1,40
180000,2,2,2,-2,-2,-2,-2,-2,-2,2639,0,0,0,0,0,0,0,0,0,0,661,2,20
70000,2,3,1,0,0,0,0,0,0,69877,68751,69744,50190,49603,49469,2600,2215,2000,1800,2000,2000,1,40
140000,1,1,2,0,0,0,0,0,0,135648,138049,47029.2469020173,100878,102984,106628,5247,3213,2857,2963,4566,1969,2,30
165962.731341129,1,3,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8500,8300,7000,7000,7000,6500,1,40
130000,1,3,2,2,2,0,0,0,0,114726,107602,106907,94152,96365,97413,20,4544,3200,3500,3585,2519,2,30
30000,1,3,2,1,2,2,2,0,0,25554,28031,28345,27591,28218,29880,3204,1068,0,1068,2136,5312.60666378191,2,20
30000,2,3,1,2,2,2,2,0,0,24180,23498,26400,25682,26155,27972,0,3600,0,1200,2400,0,2,50
160000,1,2,1,0,0,0,0,0,0,93174,95274,97291,98768,101016,103176,4500,4500,4000,4000,4000,4000,1,30
2e+05,2,2,1,0,0,0,0,0,0,144249,144423,139978,126213,93788,94875,6097,8039,5112,5000,5008,4019,1,40
165962.731341129,1,2,2,0,0,0,0,0,0,87750,89618,91499,93317,96110,98906,3000,3000,3000,4000,4000,5000,1,30
80000,1,3,1,0,0,0,0,0,0,79135,75786,76280,71790,49835,48880,3006,4009,3006,1879,2000,2144,1,30
20000,1,3,2,2,0,0,0,0,0,14081,15835,16985,19985,9421,9764,2000,2000,3000,1000,500,1000,2,20
210000,1,1,2,1,2,0,0,0,0,65568,67501,52620,7379,9083,10766,3700,2700,1300,2000,2000,10252.5,1,40
150000,2,2,2,-2,-2,-2,-2,-2,-2,8482,3493,4724,5749,345,349,3514,4724,5749,345,349,10252.5,1,40
160000,2,3,2,0,0,0,0,0,0,92509,88281,80435,79969,77108,76579,3472,3604,2972,3000,2228,2201,1,30
30000,2,2,2,0,0,0,0,0,0,20059,21061,22092,23104,23420,24045,1641,1672,1684,1000,1000,1000,2,20
30000,1,2,2,2,2,2,2,2,2,21959,24685,24983,25375,25923,25358,5468.02654356607,1000,1100,1100,0,2100,1,20
220000,2,1,1,-1,-1,-1,2,2,-2,2262,2255,8105,2224,150,1000,2276,8117,0,150,1000,2619,2,50
60000,2,2,2,1,2,0,0,0,0,9045,7910,6770,6880,5021,4952,1000,1000,1000,2000,2000,3000,1,20
240000,2,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,10000,11046.125,9000,10000,8600,8500,1,30
90000,1,6,1,-2,-2,-2,-2,-2,-1,0,0,47029.2469020173,0,0,585,0,0,0,0,585,0,1,50
50000,2,2,2,0,0,0,0,0,0,50870,49831,47162,47696,36476,32654,1985,2316,5138.90530494406,1500,1200,5196,1,20
280000,1,2,1,0,0,0,0,0,0,94916,96838,98878,100899,102900,105057,3500,3600,3666,3683,3815,5312.60666378191,1,40
1e+05,1,2,2,-2,-2,-2,-2,-2,-2,914,1170,0,0,1756,0,1475,0,0,1756,0,0,1,30
5e+05,2,3,2,-1,-1,-1,-1,-1,-1,1900,1489,1989,1200,1451,548,1489,1989,1200,1451,548,1048,2,30
150000,1,2,2,-2,-2,0,-2,-2,-2,6407,-6,-3,-3,-3,1040,0,0,0,0,1043,0,1,40
50000,1,3,1,0,0,0,0,0,0,12975,13982,15315,16019,16336,16678,1230,1563,1267,584,605,609,1,40
5e+05,2,1,1,-1,-1,-1,0,-1,-1,7789,9656,7477,8370,8890,6424,9666,7488,8370,8890,6424,10252.5,1,30
220000,2,3,1,2,0,0,0,0,0,160599.125,151902.875,145766.25,120570,121664,120258,9000,6100,6000,4600,5500,3000,2,50
160000,2,2,2,-1,-1,-1,-1,-1,-1,18958,11842,7918,13780,12297,12752,11165.625,8000,10968.125,10039.875,9970.625,6000,1,30
20000,2,2,1,1,2,0,0,2,2,18817,18227,19632,20298,20337,19863,0,1720,1754,893,0,400,1,20
10000,1,3,2,0,0,0,0,2,0,6470,7404,8415,9075,8785,8959,1200,1440,800,0,320,900,2,30
20000,2,1,2,0,0,0,2,0,0,15573,17013,19413,14871,15478,16068,2000,3000,0,1000,1000,1000,1,20
360000,2,3,2,-1,-1,-1,-1,0,0,4887,4982,4851,3255,8255,8411,5005,4851,4784,5000,3000,2000,1,20
80000,2,1,2,2,2,2,0,0,2,74860,80461,78259,66068,50748,51490,6865,37,2122,3600,1600,18,2,20
4e+05,2,3,1,1,-1,-1,-1,-2,-1,2384,3500,471,-203,2371,1949,3603,471,203,2574,1949,1040,1,30
20000,1,2,2,0,0,0,0,-2,-2,51154.1449567723,19086,19618,0,0,0,1500,1000,0,0,0,0,1,20
10000,2,2,3,0,0,0,-1,0,0,3213,2797,0,1660,660,660,1000,0,1660,0,0,0,1,30
320000,2,1,1,-1,-1,2,2,-2,-2,7225,9336,945,-37,-37,-37,9386,13,0,0,0,7445,1,30
230000,1,3,1,-1,-1,0,-1,-1,-2,2606,2986,2608,797,-3,-3,2990,1020,799,0,0,0,1,30
160000,2,3,1,0,0,0,0,0,0,38660,38942,39787,40069,37647,38268,2500,1877,2000,3000,1400,5000,1,20
340000,1,2,2,-1,-1,0,0,-1,2,5060,7604,14900,0,2650,1000,7604,10000,0,2650,0,1000,1,20
130000,2,2,2,0,0,0,0,0,-2,110922,113974,126194,17832,-3000,0,5000,11046.125,5007,0,3000,825,2,20
80000,2,2,2,-1,-1,-1,-1,-1,-1,3002,1921,13454,1807,3560,3337,1921,11046.125,1807,3560,3337,6240,1,20
20000,2,2,2,-1,-1,2,0,0,-1,631,1170,780,390,0,780,1800,0,0,0,2000,0,2,20
410000,2,1,1,-1,-1,-1,-1,-1,-1,4213,187,7884,1842,1129,7592,187,7898,1842,1129,7592,0,1,50
90000,1,2,2,0,0,0,0,0,0,64497,49929,41498,36492,24636,5298,2297,2406,1400,493,106,0,1,20
110000,1,3,2,0,0,0,0,0,0,71048,74242,78032,81392,48022,38835.1843188217,5000,5000,5000,5000,3709,0,1,20
165962.731341129,2,2,2,1,-2,-2,-2,-2,-2,0,49028.0215946844,0,0,0,38835.1843188217,0,0,0,0,0,0,1,40
50000,2,1,1,1,2,0,0,0,0,50175,48275,49646,44051,45912,45383,0,7775,3000,3000,5000,3000,1,50
250000,1,1,1,-1,-1,-1,-1,-1,-1,396,396,396,396,396,109,396,396,396,396,109,0,1,40
20000,1,2,2,0,0,0,0,0,0,19600,19694,19945,20051,19472,19830,1312,1363,1249,1000,2000,1000,2,30
50000,2,2,1,0,0,0,2,0,0,5764,6786,9095,8803,8975,9008,1278,2587,0,467,326,329,1,30
5e+05,2,2,1,-2,-2,-2,-2,-2,-2,11354,9983,13570,10000,10000,10000,9983,11046.125,10000,10000,9970.625,10252.5,1,20
2e+05,2,1,2,-2,-2,-2,-2,-2,-2,56555,0,0,3941,16405,-150,0,0,3941,10039.875,0,2477,1,20
5e+05,2,1,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10143,7519,8866,7154,1,30
90000,1,1,2,0,0,0,0,0,0,79397,77962,73870,58792,58402,59633,2950,3000,2205,2300,2300,3000,2,30
50000,2,2,2,0,0,0,0,0,-1,21699,33109,32856,27438,4786,768,11165.625,1660,1600,624,768,173,1,20
240000,2,1,2,-1,-1,-2,-2,-2,-2,4970,0,0,0,0,0,0,0,0,0,0,0,1,30
3e+05,2,4,2,-1,-1,-1,-1,0,-1,10915,3469,2316,58284,6877,5970,3480,3016,10968.125,4743.77725631769,5987,2795,1,30
5e+05,2,2,2,-2,-2,-2,-2,-2,-2,35757,22370,7303,19436,45604,25996,11165.625,7364,10968.125,10039.875,9970.625,4420,1,30
5e+05,1,1,2,-1,-1,-1,-1,-1,-1,29276,7934,635,12416,4022,259,7972,637,10968.125,4070,259,10252.5,1,20
360000,2,1,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,9600,9970.625,9651,1,30
330000,2,1,1,-1,-1,-1,-1,-1,-1,899,7445,0,3899,2707,8000,7448,0,3899,2707,8000,0,1,40
1e+05,1,2,1,0,0,0,0,0,0,81382,72937,65480,66777,68176,69547,4611,4000,2387,2472,2502,2544,1,50
50000,1,2,2,0,0,0,0,0,0,41375,35398,27906,23043,19167,19478,1515,1424,1315,1000,1000,1000,1,20
20000,1,3,1,-1,-1,0,0,0,0,227,20351,20237,19339,19450,19337,11165.625,1305,1258,1459,3457,1700,1,40
30000,1,2,1,-1,-1,-1,-1,-1,-1,184,1522,0,5480,175,-2000,1522,0,5480,175,0,2000,1,30
240000,2,2,1,0,0,0,2,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,9657,11046.125,0,7641,7522,7949,1,40
360000,1,2,2,0,0,0,-1,-1,-1,160599.125,151902.875,0,18,18,18,7100,0,18,0,0,2034,1,30
450000,2,1,1,0,0,0,0,0,0,104457,68877,62223,65522,61413,63547,2489,2528,10179,10013,5183,5000,1,20
50000,1,2,1,-1,-1,-1,-1,-1,-1,4719,22449,6640,5410,9570,1500,11165.625,6640,5410,9570,1500,0,1,30
320000,2,2,2,-1,-1,-1,0,0,-1,7444,5755,34909,16313,9279,5824,5783,11046.125,4341,46,5849,10252.5,1,30
40000,1,1,1,0,0,0,0,0,0,30927,18228,19256,20429,32279,32940,1300,1327,1500,10039.875,1350,2000,1,30
180000,2,2,1,2,2,2,2,2,2,113436,109439,111108,108476,104655,107338,1308,7623,3900,11,7700,0,2,20
50000,2,1,2,1,2,2,0,0,2,12884,14382,13859,14032,14852,14464,2000,0,700,1200,0,1365,2,20
50000,2,2,2,0,0,0,0,0,0,45417,45009,44639,52198,43181,31473,2000,2000,10052,2000,1136,2000,1,20
70000,1,3,2,0,0,0,0,0,0,14054,15078,15787,16100,16437,16764,1554,1263,576,596,600,622,1,50
50000,2,2,2,0,0,0,0,0,0,48010,40668,30361,22266,18469,21551,5000,2000,5000,6560,9970.625,10252.5,1,20
10000,1,3,2,-1,-1,-1,0,0,0,6217,5082,5400,5012,1740,390,5112,5400,2,4,0,5039,1,20
360000,1,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,30
330000,1,2,2,0,0,0,0,0,0,53260,37207,40560,41978,46728,40502,2000,4000,2000,5039,2164,2000,1,20
230000,2,2,1,-1,-1,-1,-1,-1,0,7035,2954,13375,-10,8808,6632,2969,5774.39123540435,0,8818,4,28,1,30
90000,2,2,2,2,2,2,0,0,0,124457,118666,105806,98257,91442,66762,6600,0,2915,3154,2977,10252.5,2,20
240000,2,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,11046.125,0,0,0,0,1,30
50000,1,2,2,2,2,2,2,2,0,35488,36606,37526,38214,37302,38546,2000,1800,1600,0,2000,1600,2,20
160000,2,1,1,1,-1,-1,-1,0,0,-16,1955,2047,15848,16848,0,1971,2047,10968.125,1000,0,0,1,30
120000,1,2,2,0,0,0,0,0,0,115698,118277,121004,118774,91369,88015,6000,6513,3740,3215,3300,3405,1,20
30000,2,3,2,-2,-2,-2,-1,-1,-2,-330,340,-220,780,0,0,500,0,1000,0,0,0,1,30
40000,1,2,2,2,2,3,2,2,2,52358,54892,53415,51259,47151,46934,4000,0,2000,0,3520,0,2,40
180000,1,2,1,-1,-1,-1,-1,0,0,14480,33915,5198,13263,6817,4188,11165.625,5217,10968.125,6000,1000,4085,1,30
180000,1,3,2,0,0,0,0,2,0,67011,69935,72031,77597,72079,66310,4000,4000,7501,0,3001,10000,1,40
30000,1,1,2,2,0,0,0,0,0,22329,23665,47968,24784,25784,2901,2000,1400,2000,1000,1000,1000,2,20
240000,1,1,1,-1,-1,-2,-1,-1,-2,511,-5,-5,561,0,0,0,0,566,0,0,517,1,40
230000,2,2,2,-1,-1,-1,-1,-1,-1,2454,1197,4556,4316,4316,4316,1197,4566,4316,4316,4316,4316,1,20
190000,1,1,2,-1,-1,-1,0,-1,0,546,1213,15571,14625,28520,24920,1213,11046.125,0,10039.875,0,0,1,30
50000,1,2,1,0,0,0,0,0,0,37699,35203,15360,15031,12173,11728,2000,2000,1150,2000,1000,1000,1,30
380000,2,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,8651,8531,6974,1,30
230000,1,2,1,0,0,0,0,0,0,56171,60250,63574,71941,75882,75619,5000,5000,10000,5000,5000,5000,1,20
2e+05,2,1,1,0,0,0,0,2,2,37958,40487,41590,43967,44722,46032,3023,1600,2900,1600,2000,0,1,30
360000,2,1,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,30
50000,1,2,2,0,0,0,0,0,0,22459,48535,49350,26499,21071,18713,11165.625,2248,1332,544,713,3703,1,30
